TITLE = "FEHM V3.3.0lin 18-01-19 QA:NA  07/06/2018  10:13:46 # run.dat"
VARIABLES = "node" "Liquid Pressure (MPa)" "Temperature (<sup>o</sup>C)"
ZONE T ="Simulation time   0.00000000    days"
 0000004265    12.5393832    52.4406716
 0000004266    12.5393832    52.4406716
 0000004267    12.5393832    52.4406716
 0000004268    12.5393832    52.4406716
 0000004269    12.5393831    52.4406717
 0000004270    12.5393831    52.4406719
 0000004271    12.5393830    52.4406723
 0000004272    12.5393829    52.4406733
 0000004273    12.5393827    52.4406753
 0000004274    12.5393825    52.4406797
 0000004275    12.5393821    52.4406893
 0000004276    12.5393815    52.4407094
 0000004277    12.5393807    52.4407503
 0000004278    12.5393794    52.4408290
 0000004279    12.5393776    52.4409614
 0000004280    12.5393753    52.4410964
 0000004281    12.5393726    52.4407403
 0000004282    12.5393710    52.4367929
 0000004283    12.5393740    52.4080607
 0000004284    12.5393803    52.1562136
 0000004285    12.5393803    52.1562137
 0000004286    12.5393740    52.4080607
 0000004287    12.5393709    52.4367929
 0000004288    12.5393726    52.4407403
 0000004289    12.5393753    52.4410964
 0000004290    12.5393776    52.4409614
 0000004291    12.5393794    52.4408290
 0000004292    12.5393806    52.4407503
 0000004293    12.5393815    52.4407094
 0000004294    12.5393821    52.4406893
 0000004295    12.5393825    52.4406798
 0000004296    12.5393827    52.4406753
 0000004297    12.5393829    52.4406733
 0000004298    12.5393830    52.4406723
 0000004299    12.5393831    52.4406719
 0000004300    12.5393831    52.4406717
 0000004301    12.5393832    52.4406717
 0000004302    12.5393832    52.4406716
 0000004303    12.5393832    52.4406716
 0000004304    12.5393832    52.4406716
 0000004305    12.5393832    52.4406716
 0000004306    12.5393832    52.4406716
 0000004307    12.5393832    52.4406716
 0000004308    12.5393832    52.4406716
 0000004309    12.5393832    52.4406716
 0000004310    12.5393832    52.4406716
 0000004311    12.5393832    52.4406716
 0000004312    12.5393832    52.4406716
 0000004313    12.5393832    52.4406716
 0000004314    12.5393832    52.4406716
 0000004315    12.5393832    52.4406716
 0000004316    12.5393832    52.4406716
 0000004317    12.5393832    52.4406716
 0000004318    12.5393832    52.4406716
 0000004319    12.5393832    52.4406717
 0000004320    12.5393831    52.4406717
 0000004321    12.5393831    52.4406719
 0000004322    12.5393830    52.4406723
 0000004323    12.5393829    52.4406733
 0000004324    12.5393827    52.4406753
 0000004325    12.5393825    52.4406798
 0000004326    12.5393821    52.4406893
 0000004327    12.5393815    52.4407094
 0000004328    12.5393806    52.4407503
 0000004329    12.5393794    52.4408290
 0000004330    12.5393776    52.4409614
 0000004331    12.5393753    52.4410964
 0000004332    12.5393726    52.4407403
 0000004333    12.5393709    52.4367929
 0000004334    12.5393740    52.4080607
 0000004335    12.5393803    52.1562137
 0000004336    12.5393803    52.1562139
 0000004337    12.5393740    52.4080608
 0000004338    12.5393709    52.4367930
 0000004339    12.5393726    52.4407404
 0000004340    12.5393752    52.4410965
 0000004341    12.5393776    52.4409614
 0000004342    12.5393794    52.4408290
 0000004343    12.5393806    52.4407503
 0000004344    12.5393815    52.4407094
 0000004345    12.5393820    52.4406893
 0000004346    12.5393824    52.4406798
 0000004347    12.5393827    52.4406753
 0000004348    12.5393829    52.4406733
 0000004349    12.5393830    52.4406724
 0000004350    12.5393830    52.4406720
 0000004351    12.5393831    52.4406718
 0000004352    12.5393831    52.4406717
 0000004353    12.5393832    52.4406717
 0000004354    12.5393832    52.4406716
 0000004355    12.5393832    52.4406716
 0000004356    12.5393832    52.4406716
 0000004357    12.5393832    52.4406716
 0000004358    12.5393832    52.4406716
 0000004359    12.5393832    52.4406716
 0000004360    12.5393832    52.4406716
 0000004361    12.5393832    52.4406716
 0000004362    12.5393832    52.4406716
 0000004363    12.5393832    52.4406716
 0000004364    12.5393832    52.4406716
 0000004365    12.5393832    52.4406716
 0000004366    12.5393832    52.4406716
 0000004367    12.5393832    52.4406716
 0000004368    12.5393832    52.4406716
 0000004369    12.5393832    52.4406717
 0000004370    12.5393831    52.4406717
 0000004371    12.5393831    52.4406718
 0000004372    12.5393830    52.4406720
 0000004373    12.5393830    52.4406724
 0000004374    12.5393829    52.4406733
 0000004375    12.5393827    52.4406753
 0000004376    12.5393824    52.4406798
 0000004377    12.5393820    52.4406893
 0000004378    12.5393815    52.4407094
 0000004379    12.5393806    52.4407503
 0000004380    12.5393794    52.4408290
 0000004381    12.5393776    52.4409614
 0000004382    12.5393752    52.4410965
 0000004383    12.5393726    52.4407404
 0000004384    12.5393709    52.4367930
 0000004385    12.5393740    52.4080608
 0000004386    12.5393803    52.1562139
 0000004387    12.5393802    52.1562143
 0000004388    12.5393739    52.4080610
 0000004389    12.5393709    52.4367931
 0000004390    12.5393725    52.4407405
 0000004391    12.5393752    52.4410966
 0000004392    12.5393776    52.4409615
 0000004393    12.5393793    52.4408291
 0000004394    12.5393806    52.4407504
 0000004395    12.5393814    52.4407095
 0000004396    12.5393820    52.4406894
 0000004397    12.5393824    52.4406799
 0000004398    12.5393827    52.4406754
 0000004399    12.5393828    52.4406734
 0000004400    12.5393829    52.4406725
 0000004401    12.5393830    52.4406720
 0000004402    12.5393831    52.4406719
 0000004403    12.5393831    52.4406718
 0000004404    12.5393831    52.4406717
 0000004405    12.5393831    52.4406717
 0000004406    12.5393831    52.4406717
 0000004407    12.5393831    52.4406717
 0000004408    12.5393832    52.4406717
 0000004409    12.5393832    52.4406717
 0000004410    12.5393832    52.4406717
 0000004411    12.5393832    52.4406717
 0000004412    12.5393832    52.4406717
 0000004413    12.5393832    52.4406717
 0000004414    12.5393832    52.4406717
 0000004415    12.5393832    52.4406717
 0000004416    12.5393832    52.4406717
 0000004417    12.5393831    52.4406717
 0000004418    12.5393831    52.4406717
 0000004419    12.5393831    52.4406717
 0000004420    12.5393831    52.4406717
 0000004421    12.5393831    52.4406718
 0000004422    12.5393831    52.4406719
 0000004423    12.5393830    52.4406720
 0000004424    12.5393829    52.4406725
 0000004425    12.5393828    52.4406734
 0000004426    12.5393827    52.4406754
 0000004427    12.5393824    52.4406799
 0000004428    12.5393820    52.4406894
 0000004429    12.5393814    52.4407095
 0000004430    12.5393806    52.4407504
 0000004431    12.5393793    52.4408291
 0000004432    12.5393776    52.4409615
 0000004433    12.5393752    52.4410966
 0000004434    12.5393725    52.4407405
 0000004435    12.5393709    52.4367931
 0000004436    12.5393739    52.4080610
 0000004437    12.5393802    52.1562143
 0000004438    12.5393802    52.1562153
 0000004439    12.5393739    52.4080614
 0000004440    12.5393708    52.4367935
 0000004441    12.5393725    52.4407407
 0000004442    12.5393751    52.4410968
 0000004443    12.5393775    52.4409617
 0000004444    12.5393793    52.4408293
 0000004445    12.5393805    52.4407506
 0000004446    12.5393814    52.4407097
 0000004447    12.5393820    52.4406896
 0000004448    12.5393823    52.4406801
 0000004449    12.5393826    52.4406756
 0000004450    12.5393828    52.4406736
 0000004451    12.5393829    52.4406726
 0000004452    12.5393830    52.4406722
 0000004453    12.5393830    52.4406720
 0000004454    12.5393830    52.4406720
 0000004455    12.5393831    52.4406719
 0000004456    12.5393831    52.4406719
 0000004457    12.5393831    52.4406719
 0000004458    12.5393831    52.4406719
 0000004459    12.5393831    52.4406719
 0000004460    12.5393831    52.4406719
 0000004461    12.5393831    52.4406719
 0000004462    12.5393831    52.4406719
 0000004463    12.5393831    52.4406719
 0000004464    12.5393831    52.4406719
 0000004465    12.5393831    52.4406719
 0000004466    12.5393831    52.4406719
 0000004467    12.5393831    52.4406719
 0000004468    12.5393831    52.4406719
 0000004469    12.5393831    52.4406719
 0000004470    12.5393831    52.4406719
 0000004471    12.5393831    52.4406719
 0000004472    12.5393830    52.4406720
 0000004473    12.5393830    52.4406720
 0000004474    12.5393830    52.4406722
 0000004475    12.5393829    52.4406726
 0000004476    12.5393828    52.4406736
 0000004477    12.5393826    52.4406756
 0000004478    12.5393823    52.4406801
 0000004479    12.5393820    52.4406896
 0000004480    12.5393814    52.4407097
 0000004481    12.5393805    52.4407506
 0000004482    12.5393793    52.4408293
 0000004483    12.5393775    52.4409617
 0000004484    12.5393751    52.4410968
 0000004485    12.5393725    52.4407407
 0000004486    12.5393708    52.4367935
 0000004487    12.5393739    52.4080614
 0000004488    12.5393802    52.1562153
 0000004489    12.5393801    52.1562173
 0000004490    12.5393738    52.4080624
 0000004491    12.5393707    52.4367942
 0000004492    12.5393724    52.4407413
 0000004493    12.5393751    52.4410974
 0000004494    12.5393774    52.4409622
 0000004495    12.5393792    52.4408298
 0000004496    12.5393804    52.4407511
 0000004497    12.5393813    52.4407101
 0000004498    12.5393819    52.4406900
 0000004499    12.5393823    52.4406805
 0000004500    12.5393825    52.4406760
 0000004501    12.5393827    52.4406740
 0000004502    12.5393828    52.4406731
 0000004503    12.5393829    52.4406726
 0000004504    12.5393829    52.4406725
 0000004505    12.5393830    52.4406724
 0000004506    12.5393830    52.4406723
 0000004507    12.5393830    52.4406723
 0000004508    12.5393830    52.4406723
 0000004509    12.5393830    52.4406723
 0000004510    12.5393830    52.4406723
 0000004511    12.5393830    52.4406723
 0000004512    12.5393830    52.4406723
 0000004513    12.5393830    52.4406723
 0000004514    12.5393830    52.4406723
 0000004515    12.5393830    52.4406723
 0000004516    12.5393830    52.4406723
 0000004517    12.5393830    52.4406723
 0000004518    12.5393830    52.4406723
 0000004519    12.5393830    52.4406723
 0000004520    12.5393830    52.4406723
 0000004521    12.5393830    52.4406723
 0000004522    12.5393830    52.4406723
 0000004523    12.5393830    52.4406724
 0000004524    12.5393829    52.4406725
 0000004525    12.5393829    52.4406726
 0000004526    12.5393828    52.4406731
 0000004527    12.5393827    52.4406740
 0000004528    12.5393825    52.4406760
 0000004529    12.5393823    52.4406805
 0000004530    12.5393819    52.4406900
 0000004531    12.5393813    52.4407101
 0000004532    12.5393804    52.4407511
 0000004533    12.5393792    52.4408298
 0000004534    12.5393774    52.4409622
 0000004535    12.5393751    52.4410974
 0000004536    12.5393724    52.4407413
 0000004537    12.5393707    52.4367942
 0000004538    12.5393738    52.4080624
 0000004539    12.5393801    52.1562173
 0000004540    12.5393799    52.1562217
 0000004541    12.5393737    52.4080644
 0000004542    12.5393706    52.4367957
 0000004543    12.5393723    52.4407426
 0000004544    12.5393749    52.4410985
 0000004545    12.5393773    52.4409633
 0000004546    12.5393791    52.4408308
 0000004547    12.5393803    52.4407520
 0000004548    12.5393812    52.4407111
 0000004549    12.5393818    52.4406910
 0000004550    12.5393822    52.4406814
 0000004551    12.5393824    52.4406770
 0000004552    12.5393826    52.4406749
 0000004553    12.5393827    52.4406740
 0000004554    12.5393828    52.4406736
 0000004555    12.5393828    52.4406734
 0000004556    12.5393829    52.4406733
 0000004557    12.5393829    52.4406733
 0000004558    12.5393829    52.4406733
 0000004559    12.5393829    52.4406732
 0000004560    12.5393829    52.4406732
 0000004561    12.5393829    52.4406732
 0000004562    12.5393829    52.4406732
 0000004563    12.5393829    52.4406732
 0000004564    12.5393829    52.4406732
 0000004565    12.5393829    52.4406732
 0000004566    12.5393829    52.4406732
 0000004567    12.5393829    52.4406732
 0000004568    12.5393829    52.4406732
 0000004569    12.5393829    52.4406732
 0000004570    12.5393829    52.4406732
 0000004571    12.5393829    52.4406732
 0000004572    12.5393829    52.4406733
 0000004573    12.5393829    52.4406733
 0000004574    12.5393829    52.4406733
 0000004575    12.5393828    52.4406734
 0000004576    12.5393828    52.4406736
 0000004577    12.5393827    52.4406740
 0000004578    12.5393826    52.4406749
 0000004579    12.5393824    52.4406770
 0000004580    12.5393822    52.4406814
 0000004581    12.5393818    52.4406910
 0000004582    12.5393812    52.4407111
 0000004583    12.5393803    52.4407520
 0000004584    12.5393791    52.4408308
 0000004585    12.5393773    52.4409633
 0000004586    12.5393749    52.4410985
 0000004587    12.5393723    52.4407426
 0000004588    12.5393706    52.4367957
 0000004589    12.5393737    52.4080644
 0000004590    12.5393799    52.1562217
 0000004591    12.5393797    52.1562309
 0000004592    12.5393735    52.4080686
 0000004593    12.5393704    52.4367988
 0000004594    12.5393721    52.4407453
 0000004595    12.5393748    52.4411009
 0000004596    12.5393771    52.4409655
 0000004597    12.5393789    52.4408330
 0000004598    12.5393802    52.4407541
 0000004599    12.5393810    52.4407132
 0000004600    12.5393816    52.4406930
 0000004601    12.5393820    52.4406835
 0000004602    12.5393822    52.4406790
 0000004603    12.5393824    52.4406770
 0000004604    12.5393825    52.4406760
 0000004605    12.5393826    52.4406756
 0000004606    12.5393827    52.4406754
 0000004607    12.5393827    52.4406753
 0000004608    12.5393827    52.4406753
 0000004609    12.5393827    52.4406753
 0000004610    12.5393827    52.4406753
 0000004611    12.5393827    52.4406753
 0000004612    12.5393827    52.4406753
 0000004613    12.5393827    52.4406753
 0000004614    12.5393827    52.4406753
 0000004615    12.5393827    52.4406753
 0000004616    12.5393827    52.4406753
 0000004617    12.5393827    52.4406753
 0000004618    12.5393827    52.4406753
